	name	latitude	longitude	scores	category	price
127319	北翼国大药材医药(阳城药房)	31.292514023062058	121.43151605251977	-	shops	0
127320	好德便利(灵利店)	31.279985315736393	121.42752440541778	-	shops	0
127321	好德便利(灵石路店)	31.291306575264947	121.45147305556837	-	shops	0
127322	良友金伴(广中西店)	31.289817482335312	121.45209385376243	-	shops	0
127323	好德便利(宁泰店)	31.278855638072333	121.44028676555901	-	shops	0
127324	好德便利(平型关路店)	31.280618976456324	121.46450490571308	-	shops	0
127325	良友金伴(沪太路一店)	31.27872267597494	121.43649675634182	-	shops	0
127326	良友金伴(老沪太店)	31.276224158904647	121.45398921551234	-	shops	0
127327	良友金伴(老沪太一店)	31.276377196169413	121.45847700805173	-	shops	0
127328	良友金伴(灵石店)	31.291879297541332	121.44088596459292	-	shops	0
127329	好德便利(万荣店)	31.294608809329038	121.44065421193281	-	shops	0
127330	良友金伴(平型关店)	31.27834707734164	121.46693376967947	-	shops	0
127331	好德便利(延长店)	31.28160911769591	121.46352076165769	-	shops	0
127332	好德便利(阳城路店)	31.292142363300357	121.42754938692343	-	shops	0
127333	良友金伴(青云店)	31.270437703789337	121.47236114577815	-	shops	0
127334	良友金伴(石泉六村店)	31.263100964000895	121.43045173583579	-	shops	0
127335	良友金伴(万荣店)	31.279508936157068	121.44978260609469	-	shops	0
127336	良友金伴(汶水店)	31.297842594755437	121.43280092627558	-	shops	0
127337	可的(大宁店)	31.2830781232514	121.45297884145452	-	shops	0
127338	长舜医药商店(延长中路店)	31.27852806288054	121.45392884933267	-	shops	0
127339	光明便利(大宁店)	31.278761597585163	121.44587377940294	-	shops	0
127340	光明便利(共和新路店)	31.286067129654548	121.45447170787322	-	shops	0
127341	光明便利(广中店)	31.284061414238803	121.43902657316687	-	shops	0
127342	光明便利(合阳店)	31.274330043882216	121.44722851952713	-	shops	0
127343	光明便利(和田路店)	31.275970974870546	121.46209586976497	-	shops	0
127344	光明便利(灵石二店)	31.294722730001215	121.44063415752291	-	shops	0
127345	光明便利(灵石路店)	31.276950364533935	121.42546951523582	-	shops	0
127346	光明便利(青云店)	31.27174313171256	121.47492463259339	-	shops	0
127347	光明便利(西宝兴店)	31.276469852495595	121.47075531693048	-	shops	0
127348	光明便利(永和店)	31.29616022139634	121.44625821760951	-	shops	0
127349	国大药房(青云路店)	31.269987750480016	121.4719357714992	-	shops	0
127350	恒荣大药房(万荣路店)	31.297911990867558	121.44325284768047	-	shops	0
127351	华氏大药房(共和新路药房)	31.283196799203047	121.45423830535886	-	shops	0
127352	华氏大药房(汶水店)	31.295337332028968	121.4294772658477	-	shops	0
127353	华氏大药房(甘泉店)	31.279974949814857	121.42807829330557	-	shops	0
127354	华氏大药房(延康药店)	31.28040316970195	121.4587584877709	-	shops	0
127355	华氏大药房(劲峰药店)	31.279491241714215	121.46522024385014	-	shops	0
127356	雷允上(西宝兴路店)	31.2773289881017	121.47056561976119	-	shops	0
127357	雷允上(灵石药店)	31.29067875122216	121.44203566351125	-	shops	0
127358	雷允上(岚灵药房)	31.276725991972373	121.42501386458751	-	shops	0
127359	仁仁药房(宜川路店)	31.27830272068368	121.43959129198325	-	shops	0
127360	欣欣药房(延长中路店)	31.27958027162969	121.45691720016102	-	shops	0
127363	福沁床上用品(灵石路店)	31.279151248187542	121.42715289178072	-	shops	0
127365	沪宝老红木家具	31.276145020519643	121.42480060516779	-	shops	0
127366	咖希本册	31.27065436251939	121.46418275805416	-	shops	0
127367	集宝屋(延长中路店)	31.278433502744743	121.45456964027673	-	shops	0
127369	新雅粤菜馆食品连锁(阳城路店)	31.292745388579952	121.43109628647593	-	shops	0
127370	叶子衣铺	31.28074946076675	121.46146955442858	-	shops	0
127371	哎呀呀(延长路店)	31.280899837112504	121.46165109211606	-	shops	0
127372	日月眼镜店(延长路店)	31.279670292960912	121.45825005967802	-	shops	0
127374	开开羊毛衫(延长路店)	31.278158030122285	121.45384264259862	-	shops	0
127375	CO&CO	31.28244556222688	121.45579975864801	-	shops	0
127377	回力(延长路店)	31.280699132617066	121.46090886470456	-	shops	0
127378	接吻猫(灵石路店)	31.291696056338242	121.45177783969189	-	shops	0
127380	擒枭	31.27799435149923	121.45349770448495	-	shops	0
127381	艾雷安纳(延长中路店)	31.278193174487164	121.45391584221275	-	shops	0
127383	喜士多(共和新路店)	31.284355807336425	121.45400255046656	-	shops	0
127384	美思内衣(延长中路店)	31.278410190647527	121.45350368505319	-	shops	0
127385	IPhone4合约机销售	31.291622556189978	121.45104488549882	-	shops	0
127386	金荣烟杂店	31.279317955410654	121.45024383075906	-	shops	0
127387	农工商(万荣路店)	31.279396449859917	121.45001221621264	-	shops	0
127388	恒源祥(普善路店)	31.276333775467016	121.45243694763897	-	shops	0
127389	现代水族龙鱼专卖	31.276145020519643	121.42480060516779	-	shops	0
127390	宏希灯饰	31.30460659999301	121.4516203002719	-	shops	0
127392	香港豪爵	31.304118983813186	121.45171259025436	-	shops	0
127394	玛兰仕	31.304118983813186	121.45171259025436	-	shops	0
127395	绿橙照明	31.304118983813186	121.45171259025436	-	shops	0
127396	阳光照明	31.304118983813186	121.45171259025436	-	shops	0
127397	TCL专卖店(共和新路店)	31.304118983813186	121.45171259025436	-	shops	0
127398	乔森照明	31.304118983813186	121.45171259025436	-	shops	0
127399	欧帝尔照明(共和新路店)	31.304118983813186	121.45171259025436	-	shops	0
127400	西村名物(大宁店)	31.282937454423987	121.45310620221409	-	shops	0
127401	凯文之屋(延长路店)	31.281633754507293	121.46297206665886	-	shops	0
127402	柏艺灯饰	31.304118983813186	121.45171259025436	-	shops	0
127403	大光明灯饰	31.304118983813186	121.45171259025436	-	shops	0
127404	豪迈时尚馆	31.304118983813186	121.45171259025436	-	shops	0
127405	高隆门灯饰	31.304118983813186	121.45171259025436	-	shops	0
127406	四通铜灯	31.304118983813186	121.45171259025436	-	shops	0
127407	阿斯诺灯饰	31.304118983813186	121.45171259025436	-	shops	0
127408	悦斯莱特灯饰	31.304118983813186	121.45171259025436	-	shops	0
127409	金鹏灯饰	31.304118983813186	121.45171259025436	-	shops	0
127410	一米阳光灯饰	31.304118983813186	121.45171259025436	-	shops	0
127411	艾琪美家灯饰	31.304118983813186	121.45171259025436	-	shops	0
127412	永怡御风灯饰	31.304118983813186	121.45171259025436	-	shops	0
127413	广源灯饰	31.304118983813186	121.45171259025436	-	shops	0
127414	欧特朗灯饰	31.304118983813186	121.45171259025436	-	shops	0
127416	晋城路菜市场	31.289527683503767	121.43477038772494	-	shops	0
127417	喜士多(广延路店)	31.2820542437777	121.45865504134598	-	shops	0
127418	迪亚天天(万荣路店)	31.277538031423283	121.4513729777892	-	shops	0
127420	新润壹品(平遥路店)	31.298081910488854	121.42657534612064	-	shops	0
127423	文行灯饰	31.284913865028074	121.46396886664489	-	shops	0
127424	雀友(灵石路店)	31.29140796579495	121.44773030444665	-	shops	0
127425	海科伊诺无叶风扇	31.276687612711886	121.45051577440539	-	shops	0
127426	盈图实业	31.286784617155693	121.46173584290759	-	shops	0
127428	栏杆座垃圾桶专卖店	31.25112312440137	121.4834227672856	-	shops	0
127429	龙泉青瓷(大宁店)	31.275966478287742	121.4585241817978	-	shops	0
127430	优玛家纺(彭江路店)	31.2933438195569	121.45699724348096	-	shops	0
127431	灵石超市	31.287202912088087	121.43632266764945	-	shops	0
127432	华联超市(慧湖店)	31.29043552527844	121.45981174027011	-	shops	0
127433	凯茜园鲜花销售中心	31.276369984484763	121.42485866975424	-	shops	0
127434	平延菜市场	31.282173910749904	121.46312649572089	-	shops	0
127435	宝贝陶家居(延长路店)	31.280852057056762	121.46090383638928	-	shops	0
127436	全家便利店(延长中路店)	31.27819843058268	121.45310962084454	-	shops	0
127438	信谊大药房(大宁店)	31.278193559459506	121.44519216906029	-	shops	0
127439	鞋全家足	31.283438384558274	121.46230887746191	-	shops	0
127440	Bear Ville(平型关路店)	31.283438384558274	121.46230887746191	-	shops	0
127441	ELAND(大宁国际店)	31.28243847157457	121.45254972667118	-	shops	0
127443	朱师傅小吃	31.267912862473562	121.45028692977327	-	shops	0
127444	联华快客(延长路店)	31.280699132617066	121.46090886470456	-	shops	0
127445	MM木木	31.280899837112504	121.46165109211606	-	shops	0
127446	伍缘(延长路店)	31.28137672554192	121.4629169191338	-	shops	0
127447	Marino Olandi(大宁国际店)	31.282937454423987	121.45310620221409	-	shops	0
127448	罗莱家纺(宜川路店)	31.27978687049787	121.44005818227114	-	shops	0
127449	全家便利店(大宁路店)	31.28141981712508	121.45011430891981	-	shops	0
127450	其明卷烟商店	31.29121205616595	121.42504364656912	-	shops	0
127453	仕沣生态果业(西宝兴路店)	31.277260298442403	121.46953726094782	-	shops	0
127454	如日东升农家坊(晋城路店)	31.28940526414256	121.43373240463323	-	shops	0
127455	如日东升农家坊(灵石路店)	31.284331122081017	121.43284718667009	-	shops	0
127456	如日东升农家坊(平型关路店)	31.280574062875502	121.46453199417421	-	shops	0
127457	平型关路菜场	31.284801093555807	121.46159659082583	-	shops	0
127458	靓邦花卉	31.2832614485325	121.45545170236436	-	shops	0
127459	瞬间	31.281205470262734	121.4623752726529	-	shops	0
127460	非畅平价眼镜	31.28343411564814	121.43181537929122	-	shops	0
127461	啄木鸟(108广场店)	31.274361723625645	121.4680858060234	-	shops	0
127464	奶站	31.277065374855997	121.42911124190017	-	shops	0
127465	可爱丽家纺	31.280899837112504	121.46165109211606	-	shops	0
127466	钧耀烟酒商行	31.277998235671564	121.43921550547748	-	shops	0
127467	红茗阁(大宁店)	31.275966478287742	121.4585241817978	-	shops	0
127468	李宁(延长中路店)	31.274332010562063	121.44669218131483	-	shops	0
127469	安踏(延长中路店)	31.274332010562063	121.44669218131483	-	shops	0
127470	尚阁鲜花	31.289267103095025	121.43210038769433	-	shops	0
127471	回力(广中西路店)	31.281421201059597	121.43420299585847	-	shops	0
127472	大江上选(阳城路店)	31.292473465786152	121.43184264240708	-	shops	0
127473	大江上选(灵石路店)	31.284130819221783	121.43256167716537	-	shops	0
127474	YOYO时尚城品	31.28040084792643	121.45904834204448	-	shops	0
127475	良友(和田路一店)	31.273433937173134	121.46488370832574	-	shops	0
127476	SchmittWine	31.285811564549178	121.43502320404936	-	shops	0
127477	圆溢酒业	31.29457796015349	121.42974378307413	-	shops	0
127478	闻芳阁	31.2832614485325	121.45545170236436	-	shops	156
127480	张氏鲜果店	31.291627324874593	121.44084188815592	-	shops	0
127482	REAPER(延长路店)	31.27545302175192	121.44746100609716	-	shops	0
127483	同步带总汇	31.28914373701883	121.4544092680595	-	shops	0
127484	斯尔丽(宜川路店)	31.270758477002712	121.43933138338966	-	shops	0
127485	和宁农贸市场	31.278608221617997	121.45071613802956	-	shops	0
127486	prince王子专业食品馆	31.278252804482847	121.45329412224633	-	shops	0
128993	城大窗帘布艺城	31.30473824540682	121.4533600153118	24	shops	2142
128996	大润发(闸北店)	31.306307211379256	121.44981336836992	22	shops	136
129009	大脚丫(共和新路店)	31.306796091548016	121.45812435299591	20	shops	86
129030	东方骆驼(闸北大润发店)	31.306307211379256	121.44981336836992	18	shops	0
129034	7-11便利店(江场西路店)	31.306656150774987	121.44885685785749	17	shops	11
129044	以纯(大润发店)	31.306307211379256	121.44981336836992	16	shops	188
129058	苏宁电器(江场路店)	31.30533915357757	121.45057946506633	11	shops	0
129060	达芙妮(大润发店)	31.306307211379256	121.44981336836992	13	shops	0
129084	宝岛眼镜(彭浦大润发店)	31.306307211379256	121.44981336836992	-	shops	0
129089	彭浦夜市宠物用品专卖	31.29034310078884	121.48295979351619	-	shops	0
129098	鼎豪淋浴房	31.306092025599032	121.45162217684233	-	shops	0
129103	悦晟时代广场	31.30533915357757	121.45057946506633	-	shops	0
129116	李馥麟	31.29219692927706	121.45368800279014	-	shops	0
129125	时尚元素	31.27700254063799	121.45873771973359	-	shops	0
129142	露意莎卫浴	31.306092025599032	121.45162217684233	-	shops	0
129145	德意新天弧厨卫电器专卖店	31.306092025599032	121.45162217684233	-	shops	0
129146	龙极沙发专卖店	31.30656555567372	121.45196205017908	-	shops	0
129149	全家便利店(原平路店)	31.289733713738766	121.43414816843166	-	shops	0
129151	7-11便利店(共和新路店)	31.251581546365607	121.46493675204334	-	shops	0
129174	红太阳经典布艺窗帘	31.30473824540682	121.4533600153118	-	shops	0
129212	鸿运经典布艺	31.306092025599032	121.45162217684233	-	shops	0
129215	金顺窗帘布艺	31.306092025599032	121.45162217684233	-	shops	0
129226	皇家布艺	31.306092025599032	121.45162217684233	-	shops	0
129227	名成窗饰	31.306092025599032	121.45162217684233	-	shops	0
129228	名扬装饰材料	31.306092025599032	121.45162217684233	-	shops	0
129230	温馨布艺	31.306092025599032	121.45162217684233	-	shops	0
129231	方太厨具(城大闸北店)	31.306092025599032	121.45162217684233	-	shops	0
129232	可丽容橱柜	31.307291124189277	121.45141351402539	-	shops	0
129237	喜士多(江场路店)	31.306589788374435	121.44916265254386	-	shops	0
129238	JBL音箱(江场西路店)	31.305677004746748	121.43917902459485	-	shops	0
129245	川田锦	31.300413037937783	121.44857768136599	-	shops	0
129246	好大茶品	31.209220955271295	121.4632330926509	-	shops	0
129264	美标卫浴(共和新路店)	31.301393819020397	121.49352353822034	-	shops	0
129271	三进窗饰	31.306172213918913	121.44406905333585	-	shops	0
129273	好来得便利店	31.301294653306044	121.42749350126272	-	shops	0
129276	迪信通(大宁二店)	31.306307211379256	121.44981336836992	-	shops	0
129279	教育超市(原平路店)	31.29435358423615	121.4339594060955	-	shops	0
129281	华氏大药房(交城路店)	31.301603281606617	121.43063871256673	-	shops	0
129285	印象中国风旗袍店	31.289236176637026	121.42979333214434	-	shops	0
129309	罗森(行健学院店)	31.288855968130534	121.43477846180411	-	shops	0
129362	可的(共北店)	31.270317011984726	121.4619499114821	-	shops	0
129370	光明便利(共和大厦店)	31.267058215390755	121.46430946181827	-	shops	0
129384	华氏大药房(大润发店)	31.306307211379256	121.44981336836992	-	shops	0
129393	九州通大药房(彭浦药店)	31.289354702147662	121.43331161563971	-	shops	0
129410	新苑综合商店	31.29219692927706	121.45368800279014	-	shops	0
129418	丝界(共和新路店)	31.306307211379256	121.44981336836992	-	shops	0
129439	519烟酒坊	31.306746086374577	121.44934110115318	-	shops	0
129448	液晶电视安装挂架底座专卖	31.30131415038965	121.42704879918745	-	shops	0
129463	伍缘(原平路店)	31.300818004033374	121.43323146879669	-	shops	0
129464	伍缘(江场西路店)	31.304601661354162	121.43184659450932	-	shops	0
129466	欧迪办公	31.300564680790202	121.43897703443932	-	shops	0
129475	睦隆世家(保德路店)	31.193768448060133	121.46156833008618	-	shops	0
129476	涛涛精品坊	31.285124435479204	121.43026249370294	-	shops	0
129494	恒信布艺	31.306092025599032	121.45162217684233	-	shops	0
129495	雅满居布艺	31.306092025599032	121.45162217684233	-	shops	0
129496	天目窗饰	31.30656555567372	121.45196205017908	-	shops	0
129497	迪尔窗饰	31.306092025599032	121.45162217684233	-	shops	0
129498	米克斯空间国际照明	31.304118983813186	121.45171259025436	-	shops	0
129499	王朝灯饰	31.304118983813186	121.45171259025436	-	shops	0
129500	金荣灯饰	31.304118983813186	121.45171259025436	-	shops	0
129501	发发灯饰	31.304118983813186	121.45171259025436	-	shops	0
129504	宇纵照明电器	31.304118983813186	121.45171259025436	-	shops	0
129522	正大布艺	31.306092025599032	121.45162217684233	-	shops	0
129524	帅康厨具(共和新路店)	31.306092025599032	121.45162217684233	-	shops	0
